"country","iso2c","iso3c","year","status","lastupdated","gni_per_capita","gdp_per_capita","population","trade_gdp","region","capital","longitude","latitude","income","lending","high_income_threshold","running_var","treatment","running_var_centered"
"Lao PDR","LA","LAO",2022,"","2025-04-15",2300,2046.40440255621,7559007,NA,"East Asia & Pacific","Vientiane","102.177","18.5826","Lower middle income","IDA",13845,-11545,0,-11.545
"Lao PDR","LA","LAO",2019,"","2025-04-15",2520,2589.32081035237,7237636,NA,"East Asia & Pacific","Vientiane","102.177","18.5826","Lower middle income","IDA",12536,-10016,0,-10.016
"Lao PDR","LA","LAO",2023,"","2025-04-15",2110,2066.94979776957,7664993,NA,"East Asia & Pacific","Vientiane","102.177","18.5826","Lower middle income","IDA",14005,-11895,0,-11.895
"Latvia","LV","LVA",2018,"","2025-04-15",16590,17252.1710428626,1927174,128.234095559822,"Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified",12376,4214,1,4.214
"Latvia","LV","LVA",2020,"","2025-04-15",17860,17564.2321549354,1900449,123.88319804656,"Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified",12696,5164,1,5.164
"Latvia","LV","LVA",2023,"","2025-04-15",22630,22502.8429938094,1877445,137.680845622225,"Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified",14005,8625,1,8.625
"Latvia","LV","LVA",2019,"","2025-04-15",17580,17294.9751600969,1913822,125.29163170793,"Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified",12536,5044,1,5.044
"Latvia","LV","LVA",2021,"","2025-04-15",19950,20262.8433862451,1884490,136.790170758828,"Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified",13205,6745,1,6.745
"Latvia","LV","LVA",2022,"","2025-04-15",22260,20229.4613617326,1879383,159.82671948791,"Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified",13845,8415,1,8.415
"Lebanon","LB","LBN",2019,"","2025-04-15",8630,8905.88005497437,5794594,62.98091601016,"Middle East & North Africa","Beirut","35.5134","33.8872","Lower middle income","IBRD",12536,-3906,0,-3.906
"Lebanon","LB","LBN",2021,"","2025-04-15",4770,4045.37391066234,5718122,78.8286204025241,"Middle East & North Africa","Beirut","35.5134","33.8872","Lower middle income","IBRD",13205,-8435,0,-8.435
"Lebanon","LB","LBN",2022,"","2025-04-15",4170,3654.35845534878,5744489,114.888278265666,"Middle East & North Africa","Beirut","35.5134","33.8872","Lower middle income","IBRD",13845,-9675,0,-9.675
"Lebanon","LB","LBN",2018,"","2025-04-15",8700,9174.53666204759,5984119,68.2573073043718,"Middle East & North Africa","Beirut","35.5134","33.8872","Lower middle income","IBRD",12376,-3676,0,-3.676
"Lebanon","LB","LBN",2020,"","2025-04-15",6350,5561.19166950397,5702398,50.1298042879627,"Middle East & North Africa","Beirut","35.5134","33.8872","Lower middle income","IBRD",12696,-6346,0,-6.346
"Lesotho","LS","LSO",2020,"","2025-04-15",1170,918.582577421982,2235727,141.096604645578,"Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA",12696,-11526,0,-11.526
"Lesotho","LS","LSO",2021,"","2025-04-15",1190,1066.58645143823,2261542,139.186479465407,"Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA",13205,-12015,0,-12.015
"Lesotho","LS","LSO",2018,"","2025-04-15",1250,1170.65569702819,2183603,144.434955465602,"Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA",12376,-11126,0,-11.126
"Lesotho","LS","LSO",2019,"","2025-04-15",1310,1082.05706777516,2209405,140.51663349168,"Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA",12536,-11226,0,-11.226
"Lesotho","LS","LSO",2022,"","2025-04-15",1270,1029.99553333827,2286110,142.373981443861,"Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA",13845,-12575,0,-12.575
"Lesotho","LS","LSO",2023,"","2025-04-15",1250,916.282979328622,2311472,141.513755535108,"Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA",14005,-12755,0,-12.755
"Liberia","LR","LBR",2021,"","2025-04-15",630,667.96610514319,5259323,NA,"Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA",13205,-12575,0,-12.575
"Liberia","LR","LBR",2020,"","2025-04-15",570,616.787867006715,5149463,NA,"Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA",12696,-12126,0,-12.126
"Liberia","LR","LBR",2019,"","2025-04-15",600,658.164180770507,5043721,NA,"Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA",12536,-11936,0,-11.936
"Liberia","LR","LBR",2023,"","2025-04-15",710,771.887142089677,5493031,NA,"Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA",14005,-13295,0,-13.295
"Liberia","LR","LBR",2018,"","2025-04-15",620,692.203127129794,4944726,NA,"Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA",12376,-11756,0,-11.756
"Liberia","LR","LBR",2022,"","2025-04-15",680,744.617175237387,5373294,NA,"Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA",13845,-13165,0,-13.165
"Libya","LY","LBY",2019,"","2025-04-15",10100,9963.19489084483,6951033,78.9939691850138,"Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD",12536,-2436,0,-2.436
"Libya","LY","LBY",2023,"","2025-04-15",5940,6172.81246940233,7305659,155.655201664179,"Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD",14005,-8065,0,-8.065
"Libya","LY","LBY",2018,"","2025-04-15",11000,11196.5854810844,6849055,63.7811335968183,"Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD",12376,-1376,0,-1.376
"Libya","LY","LBY",2022,"","2025-04-15",5960,5986.63694851258,7223805,156.321684682347,"Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD",13845,-7885,0,-7.885
"Libya","LY","LBY",2021,"","2025-04-15",6930,4935.82787349801,7135175,164.284069967105,"Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD",13205,-6275,0,-6.275
"Libya","LY","LBY",2020,"","2025-04-15",7010,6650.33810585348,7045399,50.9757934373319,"Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD",12696,-5686,0,-5.686
"Lithuania","LT","LTU",2022,"","2025-04-15",23970,25085.784063499,2831639,175.651612151093,"Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified",13845,10125,1,10.125
"Lithuania","LT","LTU",2021,"","2025-04-15",21910,23934.728489916,2800839,154.80672767597,"Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified",13205,8705,1,8.705
"Lithuania","LT","LTU",2018,"","2025-04-15",17470,19368.5391045353,2801543,147.202132525221,"Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified",12376,5094,1,5.094
"Lithuania","LT","LTU",2023,"","2025-04-15",25080,27786.0057829276,2871585,149.041909014608,"Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified",14005,11075,1,11.075
"Lithuania","LT","LTU",2020,"","2025-04-15",19710,20541.824988603,2794885,135.796565563519,"Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified",12696,7014,1,7.014
"Lithuania","LT","LTU",2019,"","2025-04-15",19130,19727.7607453736,2794137,148.374996011818,"Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified",12536,6594,1,6.594
"Luxembourg","LU","LUX",2019,"","2025-04-15",79180,112726.439672814,620001,382.348369203003,"Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified",12536,66644,1,66.644
"Luxembourg","LU","LUX",2023,"","2025-04-15",83980,128678.189942826,666430,394.220693675731,"Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified",14005,69975,1,69.975
"Luxembourg","LU","LUX",2020,"","2025-04-15",80980,116905.370396853,630419,372.27140294364,"Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified",12696,68284,1,68.284
"Luxembourg","LU","LUX",2018,"","2025-04-15",79770,116786.511654677,607950,362.423904500585,"Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified",12376,67394,1,67.394
"Luxembourg","LU","LUX",2022,"","2025-04-15",89200,125006.021815486,653103,388.513668433747,"Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified",13845,75355,1,75.355
"Luxembourg","LU","LUX",2021,"","2025-04-15",87610,133711.794435985,640064,393.14119815602,"Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified",13205,74405,1,74.405
"Macao SAR, China","MO","MAC",2018,"","2025-04-15",73140,83761.8171798142,658900,115.865480655493,"East Asia & Pacific","","113.55","22.1667","High income","Not classified",12376,60764,1,60.764
"Macao SAR, China","MO","MAC",2020,"","2025-04-15",43830,36976.2561071429,685400,121.50036301495,"East Asia & Pacific","","113.55","22.1667","High income","Not classified",12696,31134,1,31.134
"Macao SAR, China","MO","MAC",2022,"","2025-04-15",45960,36909.9564090312,677300,168.081022502393,"East Asia & Pacific","","113.55","22.1667","High income","Not classified",13845,32115,1,32.115
"Macao SAR, China","MO","MAC",2021,"","2025-04-15",46810,45376.314586156,682500,167.688745835451,"East Asia & Pacific","","113.55","22.1667","High income","Not classified",13205,33605,1,33.605
"Macao SAR, China","MO","MAC",2019,"","2025-04-15",71920,81967.699172769,672000,114.703063841274,"East Asia & Pacific","","113.55","22.1667","High income","Not classified",12536,59384,1,59.384
"Madagascar","MG","MDG",2019,"","2025-04-15",490,499.818837622534,28219554,62.6013230457128,"Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA",12536,-12046,0,-12.046
"Madagascar","MG","MDG",2018,"","2025-04-15",470,500.45718552916,27494926,67.8415046683582,"Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA",12376,-11906,0,-11.906
"Madagascar","MG","MDG",2021,"","2025-04-15",480,490.206238571448,29691083,54.4570415917068,"Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA",13205,-12725,0,-12.725
"Madagascar","MG","MDG",2023,"","2025-04-15",510,506.159368687808,31195932,60.7790542120883,"Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA",14005,-13495,0,-13.495
"Madagascar","MG","MDG",2022,"","2025-04-15",500,497.242514792961,30437261,68.8541835192229,"Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA",13845,-13345,0,-13.345
"Madagascar","MG","MDG",2020,"","2025-04-15",450,450.771615201509,28953556,49.0107073664371,"Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA",12696,-12246,0,-12.246
"Malawi","MW","MWI",2020,"","2025-04-15",560,602.507478176106,19533888,NA,"Sub-Saharan Africa","Lilongwe","33.7703","-13.9899","Low income","IDA",12696,-12136,0,-12.136
"Malawi","MW","MWI",2021,"","2025-04-15",600,617.447520802454,20047258,NA,"Sub-Saharan Africa","Lilongwe","33.7703","-13.9899","Low income","IDA",13205,-12605,0,-12.605
"Malawi","MW","MWI",2023,"","2025-04-15",600,602.343619809252,21104482,NA,"Sub-Saharan Africa","Lilongwe","33.7703","-13.9899","Low income","IDA",14005,-13405,0,-13.405
"Malawi","MW","MWI",2022,"","2025-04-15",610,604.269751184515,20568728,NA,"Sub-Saharan Africa","Lilongwe","33.7703","-13.9899","Low income","IDA",13845,-13235,0,-13.235
"Malawi","MW","MWI",2019,"","2025-04-15",540,580.889816066776,19025752,NA,"Sub-Saharan Africa","Lilongwe","33.7703","-13.9899","Low income","IDA",12536,-11996,0,-11.996
"Malawi","MW","MWI",2018,"","2025-04-15",490,533.203173686705,18528081,NA,"Sub-Saharan Africa","Lilongwe","33.7703","-13.9899","Low income","IDA",12376,-11886,0,-11.886
"Malaysia","MY","MYS",2021,"","2025-04-15",10520,10903.1116425938,34282399,134.035994690727,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",13205,-2685,0,-2.685
"Malaysia","MY","MYS",2019,"","2025-04-15",10750,10920.191763972,33440596,123.028562027943,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",12536,-1786,0,-1.786
"Malaysia","MY","MYS",2020,"","2025-04-15",10110,9957.52626697613,33889558,116.788182437638,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",12696,-2586,0,-2.586
"Malaysia","MY","MYS",2022,"","2025-04-15",11610,11748.0919307944,34695493,146.505418280787,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",13845,-2235,0,-2.235
"Malaysia","MY","MYS",2018,"","2025-04-15",10200,10901.8019954421,32910967,130.402625502126,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",12376,-2176,0,-2.176
"Malaysia","MY","MYS",2023,"","2025-04-15",11710,11379.0861000632,35126298,132.064307278667,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",14005,-2295,0,-2.295
"Maldives","MV","MDV",2023,"","2025-04-15",11070,12530.3602359683,525994,150.032369927009,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",14005,-2935,0,-2.935
"Maldives","MV","MDV",2019,"","2025-04-15",10750,11740.2724029785,487731,137.125230822792,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",12536,-1786,0,-1.786
"Maldives","MV","MDV",2020,"","2025-04-15",7060,7393.8886543933,502118,114.361902844174,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",12696,-5636,0,-5.636
"Maldives","MV","MDV",2022,"","2025-04-15",10570,11786.0091545343,524106,162.243570470777,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",13845,-3275,0,-3.275
"Maldives","MV","MDV",2018,"","2025-04-15",10220,11423.2838427029,473099,142.491128578069,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",12376,-2156,0,-2.156
"Maldives","MV","MDV",2021,"","2025-04-15",9350,10176.143882547,516154,142.607296758605,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",13205,-3855,0,-3.855
"Mali","ML","MLI",2018,"","2025-04-15",780,835.086710561793,20442030,60.1450380410103,"Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA",12376,-11596,0,-11.596
"Mali","ML","MLI",2019,"","2025-04-15",800,820.197390833912,21068405,63.6587027665939,"Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA",12536,-11736,0,-11.736
"Mali","ML","MLI",2021,"","2025-04-15",800,862.467400106111,22388630,67.2066778457718,"Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA",13205,-12405,0,-12.405
"Mali","ML","MLI",2022,"","2025-04-15",830,813.965034073188,23072640,73.4634225003119,"Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA",13845,-13015,0,-13.015
"Mali","ML","MLI",2023,"","2025-04-15",840,869.270234286992,23769127,69.3909284347094,"Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA",14005,-13165,0,-13.165
"Mali","ML","MLI",2020,"","2025-04-15",780,804.343956745857,21713836,66.0431164692746,"Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA",12696,-11916,0,-11.916
"Malta","MT","MLT",2021,"","2025-04-15",32630,38027.3801730893,518536,220.649933208077,"Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified",13205,19425,1,19.425
"Malta","MT","MLT",2023,"","2025-04-15",34750,40395.7692064458,552747,227.453489161761,"Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified",14005,20745,1,20.745
"Malta","MT","MLT",2018,"","2025-04-15",28990,33332.1905601302,484630,228.098165928785,"Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified",12376,16614,1,16.614
"Malta","MT","MLT",2019,"","2025-04-15",29820,32412.2697818499,504062,233.070643812248,"Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified",12536,17284,1,17.284
"Malta","MT","MLT",2020,"","2025-04-15",28110,31796.8213417258,515332,256.888155821056,"Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified",12696,15414,1,15.414
"Malta","MT","MLT",2022,"","2025-04-15",33310,36142.2058531852,531511,243.674329907614,"Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified",13845,19465,1,19.465
"Marshall Islands","MH","MHL",2022,"","2025-04-15",7500,6322.82855503156,40077,118.835319652723,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",13845,-6345,0,-6.345
"Marshall Islands","MH","MHL",2020,"","2025-04-15",6610,5661.96787336674,42706,107.825971877585,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",12696,-6086,0,-6.086
"Marshall Islands","MH","MHL",2021,"","2025-04-15",6660,6258.61193705127,41367,117.622325222093,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",13205,-6545,0,-6.545
"Marshall Islands","MH","MHL",2019,"","2025-04-15",6770,5292.33985502306,44007,153.007728638901,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",12536,-5766,0,-5.766
"Marshall Islands","MH","MHL",2018,"","2025-04-15",6040,4858.12079054875,45285,128.482272727273,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",12376,-6336,0,-6.336
"Marshall Islands","MH","MHL",2023,"","2025-04-15",7860,6678.34239060448,38827,110.172232934825,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",14005,-6145,0,-6.145
"Mauritania","MR","MRT",2019,"","2025-04-15",1720,1767.072710621,4467708,93.4866941351317,"Sub-Saharan Africa","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",12536,-10816,0,-10.816
"Mauritania","MR","MRT",2018,"","2025-04-15",1680,1722.93528854073,4337685,89.1467294935148,"Sub-Saharan Africa","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",12376,-10696,0,-10.696
"Mauritania","MR","MRT",2023,"","2025-04-15",2130,2120.82320358953,5022441,91.4705715873539,"Sub-Saharan Africa","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",14005,-11875,0,-11.875
"Mauritania","MR","MRT",2020,"","2025-04-15",1720,1795.76459566714,4600131,86.7761681322741,"Sub-Saharan Africa","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",12696,-10976,0,-10.976
"Mauritania","MR","MRT",2021,"","2025-04-15",1810,1947.78918383313,4734874,88.3068737571235,"Sub-Saharan Africa","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",13205,-11395,0,-11.395
"Mauritania","MR","MRT",2022,"","2025-04-15",2010,1960.35240077424,4875637,102.025899125696,"Sub-Saharan Africa","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",13845,-11835,0,-11.835
"Mauritius","MU","MUS",2022,"","2025-04-15",11010,10239.7970461095,1262523,118.339828499599,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",13845,-2835,0,-2.835
"Mauritius","MU","MUS",2023,"","2025-04-15",11590,11613.0441587588,1261041,107.903855233762,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",14005,-2415,0,-2.415
"Mauritius","MU","MUS",2020,"","2025-04-15",10220,9011.04288445023,1266014,85.8305448745082,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",12696,-2476,0,-2.476
"Mauritius","MU","MUS",2021,"","2025-04-15",10280,9068.97300226707,1266334,98.0000292393386,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",13205,-2925,0,-2.925
"Mauritius","MU","MUS",2018,"","2025-04-15",11910,11643.4605962124,1265577,98.0871798050983,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",12376,-466,0,-0.466
"Mauritius","MU","MUS",2019,"","2025-04-15",12440,11403.2527870674,1265985,96.4919509166035,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",12536,-96,0,-0.096
"Mexico","MX","MEX",2019,"","2025-04-15",9860,10369.5553568761,125762982,77.4619722694466,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",12536,-2676,0,-2.676
"Mexico","MX","MEX",2020,"","2025-04-15",8920,8841.27075003163,126799054,76.8545557087923,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",12696,-3776,0,-3.776
"Mexico","MX","MEX",2021,"","2025-04-15",9880,10314.0506741437,127648148,83.0692976202276,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",13205,-3325,0,-3.325
"Mexico","MX","MEX",2018,"","2025-04-15",9560,10084.7937562021,124573711,80.2126616568975,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",12376,-2816,0,-2.816
"Mexico","MX","MEX",2023,"","2025-04-15",11980,13790.0243428344,129739759,73.157775633035,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",14005,-2025,0,-2.025
"Mexico","MX","MEX",2022,"","2025-04-15",10720,11385.4070757929,128613117,88.3870894769952,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",13845,-3125,0,-3.125
"Micronesia, Fed. Sts.","FM","FSM",2020,"","2025-04-15",3980,3353.8894298388,110916,85.5168279569892,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",12696,-8716,0,-8.716
"Micronesia, Fed. Sts.","FM","FSM",2023,"","2025-04-15",4250,4084.16940424398,112630,94.8821956521739,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",14005,-9755,0,-9.755
"Micronesia, Fed. Sts.","FM","FSM",2019,"","2025-04-15",4050,3572.65918282222,110282,95.8493908629442,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",12536,-8486,0,-8.486
"Micronesia, Fed. Sts.","FM","FSM",2022,"","2025-04-15",4130,3835.38184348074,112114,84.8371395348837,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",13845,-9715,0,-9.715
"Micronesia, Fed. Sts.","FM","FSM",2018,"","2025-04-15",3380,3566.58690371125,109909,103.406785714286,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",12376,-8996,0,-8.996
"Micronesia, Fed. Sts.","FM","FSM",2021,"","2025-04-15",4020,3493.87228552999,111624,87.6064871794872,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",13205,-9185,0,-9.185
"Moldova","MD","MDA",2023,"","2025-04-15",6200,6729.41286813969,2457783,95.1315748916605,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",14005,-7805,0,-7.805
"Moldova","MD","MDA",2018,"","2025-04-15",3850,4156.44981956646,2707203,87.4467874275648,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",12376,-8526,0,-8.526
"Moldova","MD","MDA",2019,"","2025-04-15",4490,4405.33418162155,2664224,87.6322371148906,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",12536,-8046,0,-8.046
"Moldova","MD","MDA",2020,"","2025-04-15",4360,4375.7788930524,2635130,79.265722119158,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",12696,-8336,0,-8.336
"Moldova","MD","MDA",2021,"","2025-04-15",5270,5274.60582195352,2595809,88.4708865399267,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",13205,-7935,0,-7.935
"Moldova","MD","MDA",2022,"","2025-04-15",5520,5738.42473515618,2528654,110.733965557959,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",13845,-8325,0,-8.325
"Mongolia","MN","MNG",2018,"","2025-04-15",3650,4107.64288528468,3208189,126.355873241513,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",12376,-8726,0,-8.726
"Mongolia","MN","MNG",2019,"","2025-04-15",3800,4347.54610314873,3267673,124.396514621165,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",12536,-8736,0,-8.736
"Mongolia","MN","MNG",2020,"","2025-04-15",3690,4001.25193077703,3327204,112.838647629317,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",12696,-9006,0,-9.006
"Mongolia","MN","MNG",2022,"","2025-04-15",4210,4993.51487463495,3433748,136.327929944516,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",13845,-9635,0,-9.635
"Mongolia","MN","MNG",2023,"","2025-04-15",4870,5838.63108083902,3481145,142.864246599181,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",14005,-9135,0,-9.135
"Mongolia","MN","MNG",2021,"","2025-04-15",3690,4517.61578018785,3383741,119.098078437771,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",13205,-9515,0,-9.515
"Montenegro","ME","MNE",2018,"","2025-04-15",8450,8850.3749248372,622227,109.609296759902,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",12376,-3926,0,-3.926
"Montenegro","ME","MNE",2020,"","2025-04-15",7900,7677.37132106817,621306,87.0060180817206,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",12696,-4796,0,-4.796
"Montenegro","ME","MNE",2023,"","2025-04-15",11590,12221.4775546967,616177,118.542754014976,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",14005,-2415,0,-2.415
"Montenegro","ME","MNE",2021,"","2025-04-15",9370,9465.96153027794,619211,105.029993243347,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",13205,-3835,0,-3.835
"Montenegro","ME","MNE",2019,"","2025-04-15",9140,8909.6538759126,622028,108.844577462214,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",12536,-3396,0,-3.396
"Montenegro","ME","MNE",2022,"","2025-04-15",10480,10093.4387007266,617213,125.898604629493,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",13845,-3365,0,-3.365
"Morocco","MA","MAR",2019,"","2025-04-15",3510,3508.09765625,36210898,75.9981158798422,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD",12536,-9026,0,-9.026
"Morocco","MA","MAR",2018,"","2025-04-15",3380,3501.69799804688,35839760,77.2548875243989,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD",12376,-8996,0,-8.996
"Morocco","MA","MAR",2021,"","2025-04-15",3630,3785.93627929688,36954442,75.5234171756506,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD",13205,-9575,0,-9.575
"Morocco","MA","MAR",2023,"","2025-04-15",3760,3771.4462890625,37712505,93.7914030606318,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD",14005,-10245,0,-10.245
"Morocco","MA","MAR",2022,"","2025-04-15",3690,3455.39624023438,37329064,101.132382053244,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD",13845,-10155,0,-10.155
"Morocco","MA","MAR",2020,"","2025-04-15",3260,3268.0302734375,36584208,68.8438033904364,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD",12696,-9436,0,-9.436
"Mozambique","MZ","MOZ",2018,"","2025-04-15",470,517.507260258101,29018644,124.607457525372,"Sub-Saharan Africa","Maputo","32.5713","-25.9664","Low income","IDA",12376,-11906,0,-11.906
"Mozambique","MZ","MOZ",2023,"","2025-04-15",540,622.985619320596,33635160,105.627503637428,"Sub-Saharan Africa","Maputo","32.5713","-25.9664","Low income","IDA",14005,-13465,0,-13.465
