"country","iso2c","iso3c","year","status","lastupdated","gni_per_capita","gdp_per_capita","population","trade_gdp","region","capital","longitude","latitude","income","lending","high_income_threshold","running_var","treatment","running_var_centered"
"Libya","LY","LBY",2018,"","2025-04-15",11000,11196.5854810844,6849055,63.7811335968183,"Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD",12376,-1376,0,-1.376
"Libya","LY","LBY",2022,"","2025-04-15",5960,5986.63694851258,7223805,156.321684682347,"Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD",13845,-7885,0,-7.885
"Libya","LY","LBY",2021,"","2025-04-15",6930,4935.82787349801,7135175,164.284069967105,"Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD",13205,-6275,0,-6.275
"Libya","LY","LBY",2020,"","2025-04-15",7010,6650.33810585348,7045399,50.9757934373319,"Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD",12696,-5686,0,-5.686
"Lithuania","LT","LTU",2021,"","2025-04-15",21910,23934.728489916,2800839,154.80672767597,"Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified",13205,8705,1,8.705
"Lithuania","LT","LTU",2018,"","2025-04-15",17470,19368.5391045353,2801543,147.202132525221,"Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified",12376,5094,1,5.094
"Lithuania","LT","LTU",2020,"","2025-04-15",19710,20541.824988603,2794885,135.796565563519,"Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified",12696,7014,1,7.014
"Lithuania","LT","LTU",2019,"","2025-04-15",19130,19727.7607453736,2794137,148.374996011818,"Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified",12536,6594,1,6.594
"Malaysia","MY","MYS",2021,"","2025-04-15",10520,10903.1116425938,34282399,134.035994690727,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",13205,-2685,0,-2.685
"Malaysia","MY","MYS",2019,"","2025-04-15",10750,10920.191763972,33440596,123.028562027943,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",12536,-1786,0,-1.786
"Malaysia","MY","MYS",2020,"","2025-04-15",10110,9957.52626697613,33889558,116.788182437638,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",12696,-2586,0,-2.586
"Malaysia","MY","MYS",2022,"","2025-04-15",11610,11748.0919307944,34695493,146.505418280787,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",13845,-2235,0,-2.235
"Malaysia","MY","MYS",2018,"","2025-04-15",10200,10901.8019954421,32910967,130.402625502126,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",12376,-2176,0,-2.176
"Malaysia","MY","MYS",2023,"","2025-04-15",11710,11379.0861000632,35126298,132.064307278667,"East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",14005,-2295,0,-2.295
"Maldives","MV","MDV",2023,"","2025-04-15",11070,12530.3602359683,525994,150.032369927009,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",14005,-2935,0,-2.935
"Maldives","MV","MDV",2019,"","2025-04-15",10750,11740.2724029785,487731,137.125230822792,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",12536,-1786,0,-1.786
"Maldives","MV","MDV",2020,"","2025-04-15",7060,7393.8886543933,502118,114.361902844174,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",12696,-5636,0,-5.636
"Maldives","MV","MDV",2022,"","2025-04-15",10570,11786.0091545343,524106,162.243570470777,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",13845,-3275,0,-3.275
"Maldives","MV","MDV",2018,"","2025-04-15",10220,11423.2838427029,473099,142.491128578069,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",12376,-2156,0,-2.156
"Maldives","MV","MDV",2021,"","2025-04-15",9350,10176.143882547,516154,142.607296758605,"South Asia","Male","73.5109","4.1742","Upper middle income","IDA",13205,-3855,0,-3.855
"Marshall Islands","MH","MHL",2022,"","2025-04-15",7500,6322.82855503156,40077,118.835319652723,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",13845,-6345,0,-6.345
"Marshall Islands","MH","MHL",2020,"","2025-04-15",6610,5661.96787336674,42706,107.825971877585,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",12696,-6086,0,-6.086
"Marshall Islands","MH","MHL",2021,"","2025-04-15",6660,6258.61193705127,41367,117.622325222093,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",13205,-6545,0,-6.545
"Marshall Islands","MH","MHL",2019,"","2025-04-15",6770,5292.33985502306,44007,153.007728638901,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",12536,-5766,0,-5.766
"Marshall Islands","MH","MHL",2018,"","2025-04-15",6040,4858.12079054875,45285,128.482272727273,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",12376,-6336,0,-6.336
"Marshall Islands","MH","MHL",2023,"","2025-04-15",7860,6678.34239060448,38827,110.172232934825,"East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA",14005,-6145,0,-6.145
"Mauritius","MU","MUS",2022,"","2025-04-15",11010,10239.7970461095,1262523,118.339828499599,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",13845,-2835,0,-2.835
"Mauritius","MU","MUS",2023,"","2025-04-15",11590,11613.0441587588,1261041,107.903855233762,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",14005,-2415,0,-2.415
"Mauritius","MU","MUS",2020,"","2025-04-15",10220,9011.04288445023,1266014,85.8305448745082,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",12696,-2476,0,-2.476
"Mauritius","MU","MUS",2021,"","2025-04-15",10280,9068.97300226707,1266334,98.0000292393386,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",13205,-2925,0,-2.925
"Mauritius","MU","MUS",2018,"","2025-04-15",11910,11643.4605962124,1265577,98.0871798050983,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",12376,-466,0,-0.466
"Mauritius","MU","MUS",2019,"","2025-04-15",12440,11403.2527870674,1265985,96.4919509166035,"Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",12536,-96,0,-0.096
"Mexico","MX","MEX",2019,"","2025-04-15",9860,10369.5553568761,125762982,77.4619722694466,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",12536,-2676,0,-2.676
"Mexico","MX","MEX",2020,"","2025-04-15",8920,8841.27075003163,126799054,76.8545557087923,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",12696,-3776,0,-3.776
"Mexico","MX","MEX",2021,"","2025-04-15",9880,10314.0506741437,127648148,83.0692976202276,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",13205,-3325,0,-3.325
"Mexico","MX","MEX",2018,"","2025-04-15",9560,10084.7937562021,124573711,80.2126616568975,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",12376,-2816,0,-2.816
"Mexico","MX","MEX",2023,"","2025-04-15",11980,13790.0243428344,129739759,73.157775633035,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",14005,-2025,0,-2.025
"Mexico","MX","MEX",2022,"","2025-04-15",10720,11385.4070757929,128613117,88.3870894769952,"Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD",13845,-3125,0,-3.125
"Micronesia, Fed. Sts.","FM","FSM",2020,"","2025-04-15",3980,3353.8894298388,110916,85.5168279569892,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",12696,-8716,0,-8.716
"Micronesia, Fed. Sts.","FM","FSM",2023,"","2025-04-15",4250,4084.16940424398,112630,94.8821956521739,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",14005,-9755,0,-9.755
"Micronesia, Fed. Sts.","FM","FSM",2019,"","2025-04-15",4050,3572.65918282222,110282,95.8493908629442,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",12536,-8486,0,-8.486
"Micronesia, Fed. Sts.","FM","FSM",2022,"","2025-04-15",4130,3835.38184348074,112114,84.8371395348837,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",13845,-9715,0,-9.715
"Micronesia, Fed. Sts.","FM","FSM",2018,"","2025-04-15",3380,3566.58690371125,109909,103.406785714286,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",12376,-8996,0,-8.996
"Micronesia, Fed. Sts.","FM","FSM",2021,"","2025-04-15",4020,3493.87228552999,111624,87.6064871794872,"East Asia & Pacific","Palikir","158.185","6.91771","Lower middle income","IDA",13205,-9185,0,-9.185
"Moldova","MD","MDA",2023,"","2025-04-15",6200,6729.41286813969,2457783,95.1315748916605,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",14005,-7805,0,-7.805
"Moldova","MD","MDA",2018,"","2025-04-15",3850,4156.44981956646,2707203,87.4467874275648,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",12376,-8526,0,-8.526
"Moldova","MD","MDA",2019,"","2025-04-15",4490,4405.33418162155,2664224,87.6322371148906,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",12536,-8046,0,-8.046
"Moldova","MD","MDA",2020,"","2025-04-15",4360,4375.7788930524,2635130,79.265722119158,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",12696,-8336,0,-8.336
"Moldova","MD","MDA",2021,"","2025-04-15",5270,5274.60582195352,2595809,88.4708865399267,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",13205,-7935,0,-7.935
"Moldova","MD","MDA",2022,"","2025-04-15",5520,5738.42473515618,2528654,110.733965557959,"Europe & Central Asia","Chisinau","28.8497","47.0167","Upper middle income","IBRD",13845,-8325,0,-8.325
"Mongolia","MN","MNG",2018,"","2025-04-15",3650,4107.64288528468,3208189,126.355873241513,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",12376,-8726,0,-8.726
"Mongolia","MN","MNG",2019,"","2025-04-15",3800,4347.54610314873,3267673,124.396514621165,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",12536,-8736,0,-8.736
"Mongolia","MN","MNG",2020,"","2025-04-15",3690,4001.25193077703,3327204,112.838647629317,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",12696,-9006,0,-9.006
"Mongolia","MN","MNG",2022,"","2025-04-15",4210,4993.51487463495,3433748,136.327929944516,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",13845,-9635,0,-9.635
"Mongolia","MN","MNG",2023,"","2025-04-15",4870,5838.63108083902,3481145,142.864246599181,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",14005,-9135,0,-9.135
"Mongolia","MN","MNG",2021,"","2025-04-15",3690,4517.61578018785,3383741,119.098078437771,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD",13205,-9515,0,-9.515
"Montenegro","ME","MNE",2018,"","2025-04-15",8450,8850.3749248372,622227,109.609296759902,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",12376,-3926,0,-3.926
"Montenegro","ME","MNE",2020,"","2025-04-15",7900,7677.37132106817,621306,87.0060180817206,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",12696,-4796,0,-4.796
"Montenegro","ME","MNE",2023,"","2025-04-15",11590,12221.4775546967,616177,118.542754014976,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",14005,-2415,0,-2.415
"Montenegro","ME","MNE",2021,"","2025-04-15",9370,9465.96153027794,619211,105.029993243347,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",13205,-3835,0,-3.835
"Montenegro","ME","MNE",2019,"","2025-04-15",9140,8909.6538759126,622028,108.844577462214,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",12536,-3396,0,-3.396
"Montenegro","ME","MNE",2022,"","2025-04-15",10480,10093.4387007266,617213,125.898604629493,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD",13845,-3365,0,-3.365
"Morocco","MA","MAR",2019,"","2025-04-15",3510,3508.09765625,36210898,75.9981158798422,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD",12536,-9026,0,-9.026
"Morocco","MA","MAR",2018,"","2025-04-15",3380,3501.69799804688,35839760,77.2548875243989,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD",12376,-8996,0,-8.996
"Morocco","MA","MAR",2021,"","2025-04-15",3630,3785.93627929688,36954442,75.5234171756506,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD",13205,-9575,0,-9.575
"Morocco","MA","MAR",2020,"","2025-04-15",3260,3268.0302734375,36584208,68.8438033904364,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD",12696,-9436,0,-9.436
"Namibia","NA","NAM",2023,"","2025-04-15",4280,4168.28521087347,2963095,109.610472332402,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD",14005,-9725,0,-9.725
"Namibia","NA","NAM",2018,"","2025-04-15",4670,5308.60813408705,2577327,81.7138652963804,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD",12376,-7706,0,-7.706
"Namibia","NA","NAM",2022,"","2025-04-15",4300,4349.04532248966,2889662,99.1081598746768,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD",13845,-9545,0,-9.545
"Namibia","NA","NAM",2021,"","2025-04-15",4140,4412.8355693052,2810548,83.5443030923624,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD",13205,-9065,0,-9.065
"Namibia","NA","NAM",2019,"","2025-04-15",4870,4731.9210318831,2650494,82.9011507426355,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD",12536,-7666,0,-7.666
"Namibia","NA","NAM",2020,"","2025-04-15",4240,3878.58982993966,2728762,76.9252424036465,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD",12696,-8456,0,-8.456
"Nauru","NR","NRU",2020,"","2025-04-15",17210,10695.6993301601,11643,135.114917540724,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD",12696,4514,1,4.514
"Nauru","NR","NRU",2019,"","2025-04-15",15790,10776.8284610316,11587,156.361049485333,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD",12536,3254,1,3.254
"Nauru","NR","NRU",2021,"","2025-04-15",19400,14989.6647450751,11709,110.560319021551,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD",13205,6195,1,6.195
"Nauru","NR","NRU",2018,"","2025-04-15",12690,11408.6947593898,11477,140.298780395247,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD",12376,314,1,0.314
"Nauru","NR","NRU",2023,"","2025-04-15",23980,12982.7612060515,11875,141.359846842275,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD",14005,9975,1,9.975
"Nauru","NR","NRU",2022,"","2025-04-15",22520,13287.2711890938,11801,164.734798471964,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD",13845,8675,1,8.675
"North Macedonia","MK","MKD",2023,"","2025-04-15",7900,8624.29360948531,1827816,148.671596334608,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD",14005,-6105,0,-6.105
"North Macedonia","MK","MKD",2018,"","2025-04-15",6050,6713.98925398989,1889051,133.215207648008,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD",12376,-6326,0,-6.326
"North Macedonia","MK","MKD",2019,"","2025-04-15",6520,6718.85826635458,1876262,138.576231840539,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD",12536,-6016,0,-6.016
"North Macedonia","MK","MKD",2020,"","2025-04-15",6460,6659.59651070776,1856124,128.241244322257,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD",12696,-6236,0,-6.236
"North Macedonia","MK","MKD",2021,"","2025-04-15",7050,7620.80296977508,1837114,146.721411484074,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD",13205,-6155,0,-6.155
"North Macedonia","MK","MKD",2022,"","2025-04-15",7570,7606.2375253797,1831712,166.147357379878,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD",13845,-6275,0,-6.275
"Oman","OM","OMN",2021,"","2025-04-15",17900,19403.4600160211,4500424,92.0240648081963,"Middle East & North Africa","Muscat","58.5874","23.6105","High income","Not classified",13205,4695,1,4.695
"Oman","OM","OMN",2022,"","2025-04-15",19610,23665.6394740852,4730226,100.584539895545,"Middle East & North Africa","Muscat","58.5874","23.6105","High income","Not classified",13845,5765,1,5.765
"Oman","OM","OMN",2018,"","2025-04-15",17260,19901.7615642016,4597877,89.2792178262847,"Middle East & North Africa","Muscat","58.5874","23.6105","High income","Not classified",12376,4884,1,4.884
"Oman","OM","OMN",2020,"","2025-04-15",17100,16784.8630630058,4522497,91.8758908014472,"Middle East & North Africa","Muscat","58.5874","23.6105","High income","Not classified",12696,4404,1,4.404
"Oman","OM","OMN",2023,"","2025-04-15",20470,21549.8368728192,5049269,NA,"Middle East & North Africa","Muscat","58.5874","23.6105","High income","Not classified",14005,6465,1,6.465
"Oman","OM","OMN",2019,"","2025-04-15",17810,19180.1864152801,4591241,86.4782010313236,"Middle East & North Africa","Muscat","58.5874","23.6105","High income","Not classified",12536,5274,1,5.274
"Palau","PW","PLW",2018,"","2025-04-15",15940,16197.7254546986,17814,116.887522701352,"East Asia & Pacific","Koror","134.479","7.34194","High income","IBRD",12376,3564,1,3.564
"Palau","PW","PLW",2022,"","2025-04-15",14050,14392.1990258461,17759,87.7375749396558,"East Asia & Pacific","Koror","134.479","7.34194","High income","IBRD",13845,205,1,0.205
"Palau","PW","PLW",2023,"","2025-04-15",14110,15899.4224911152,17727,NA,"East Asia & Pacific","Koror","134.479","7.34194","High income","IBRD",14005,105,1,0.105
"Palau","PW","PLW",2021,"","2025-04-15",13830,13257.2066721026,17783,80.729821331736,"East Asia & Pacific","Koror","134.479","7.34194","High income","IBRD",13205,625,1,0.625
"Palau","PW","PLW",2019,"","2025-04-15",16220,15841.1935329812,17798,115.048663674764,"East Asia & Pacific","Koror","134.479","7.34194","High income","IBRD",12536,3684,1,3.684
"Palau","PW","PLW",2020,"","2025-04-15",15440,14556.5896891862,17792,107.241551855055,"East Asia & Pacific","Koror","134.479","7.34194","High income","IBRD",12696,2744,1,2.744
"Panama","PA","PAN",2020,"","2025-04-15",13070,13290.5608347594,4293261,68.700423510603,"Latin America & Caribbean","Panama City","-79.5188","8.99427","High income","IBRD",12696,374,1,0.374
"Panama","PA","PAN",2019,"","2025-04-15",15640,16477.9066285687,4234700,80.4286505649569,"Latin America & Caribbean","Panama City","-79.5188","8.99427","High income","IBRD",12536,3104,1,3.104
"Panama","PA","PAN",2021,"","2025-04-15",14920,15509.8069109784,4345405,80.1334635232887,"Latin America & Caribbean","Panama City","-79.5188","8.99427","High income","IBRD",13205,1715,1,1.715
"Panama","PA","PAN",2018,"","2025-04-15",14910,16151.3273478476,4167860,86.1309615112445,"Latin America & Caribbean","Panama City","-79.5188","8.99427","High income","IBRD",12376,2534,1,2.534
"Panama","PA","PAN",2023,"","2025-04-15",17870,18686.4050961265,4458759,89.5330683837851,"Latin America & Caribbean","Panama City","-79.5188","8.99427","High income","IBRD",14005,3865,1,3.865
"Panama","PA","PAN",2022,"","2025-04-15",16970,17332.4360742988,4400773,93.687178754867,"Latin America & Caribbean","Panama City","-79.5188","8.99427","High income","IBRD",13845,3125,1,3.125
"Paraguay","PY","PRY",2020,"","2025-04-15",5550,5365.47220721191,6603739,62.7602174748561,"Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD",12696,-7146,0,-7.146
"Paraguay","PY","PRY",2021,"","2025-04-15",5750,5976.9317978996,6684182,69.7422730211357,"Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD",13205,-7455,0,-7.455
"Paraguay","PY","PRY",2018,"","2025-04-15",6060,6258.44991640954,6427382,72.069223625915,"Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD",12376,-6316,0,-6.316
"Paraguay","PY","PRY",2022,"","2025-04-15",5920,6205.62595379319,6760464,73.7379050218566,"Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD",13845,-7925,0,-7.925
"Paraguay","PY","PRY",2019,"","2025-04-15",5950,5821.18199548637,6515058,71.2221617342433,"Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD",12536,-6586,0,-6.586
"Paraguay","PY","PRY",2023,"","2025-04-15",6220,6276.35113919957,6844146,82.9887758742076,"Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD",14005,-7785,0,-7.785
"Peru","PE","PER",2019,"","2025-04-15",6850,7037.00803692604,32449303,46.9435053754409,"Latin America & Caribbean","Lima","-77.0465","-12.0931","Upper middle income","IBRD",12536,-5686,0,-5.686
"Peru","PE","PER",2018,"","2025-04-15",6500,6978.49121548627,31897584,48.631470171736,"Latin America & Caribbean","Lima","-77.0465","-12.0931","Upper middle income","IBRD",12376,-5876,0,-5.876
"Peru","PE","PER",2022,"","2025-04-15",6920,7363.27206939639,33475438,57.2510734358091,"Latin America & Caribbean","Lima","-77.0465","-12.0931","Upper middle income","IBRD",13845,-6925,0,-6.925
"Peru","PE","PER",2023,"","2025-04-15",7090,7906.58502858,33845617,50.909508314535,"Latin America & Caribbean","Lima","-77.0465","-12.0931","Upper middle income","IBRD",14005,-6915,0,-6.915
"Peru","PE","PER",2020,"","2025-04-15",6080,6133.32552410183,32838579,44.245967197744,"Latin America & Caribbean","Lima","-77.0465","-12.0931","Upper middle income","IBRD",12696,-6616,0,-6.616
"Peru","PE","PER",2021,"","2025-04-15",6550,6826.9720069846,33155882,55.2742548782987,"Latin America & Caribbean","Lima","-77.0465","-12.0931","Upper middle income","IBRD",13205,-6655,0,-6.655
"Philippines","PH","PHL",2022,"","2025-04-15",4010,3548.06930572116,113964338,72.4296836107599,"East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD",13845,-9835,0,-9.835
"Philippines","PH","PHL",2021,"","2025-04-15",3570,3484.38593882819,113100950,63.4846098136712,"East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD",13205,-9635,0,-9.635
"Philippines","PH","PHL",2018,"","2025-04-15",3610,3168.51036606257,109465287,72.1633982998175,"East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD",12376,-8766,0,-8.766
"Philippines","PH","PHL",2020,"","2025-04-15",3350,3227.57910235199,112081264,58.1695603022281,"East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD",12696,-9346,0,-9.346
"Philippines","PH","PHL",2023,"","2025-04-15",4320,3804.8725797521,114891199,67.3966204439887,"East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD",14005,-9685,0,-9.685
"Philippines","PH","PHL",2019,"","2025-04-15",3760,3400.78949772302,110804683,68.8418422585097,"East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD",12536,-8776,0,-8.776
"Poland","PL","POL",2020,"","2025-04-15",15480,15987.5753654045,37899070,99.2590912303436,"Europe & Central Asia","Warsaw","21.02","52.26","High income","IBRD",12696,2784,1,2.784
"Poland","PL","POL",2018,"","2025-04-15",14310,15658.2120316794,37974750,102.442462168005,"Europe & Central Asia","Warsaw","21.02","52.26","High income","IBRD",12376,1934,1,1.934
"Poland","PL","POL",2019,"","2025-04-15",15510,15874.5220531254,37965475,101.581033817373,"Europe & Central Asia","Warsaw","21.02","52.26","High income","IBRD",12536,2974,1,2.974
"Poland","PL","POL",2022,"","2025-04-15",19110,18891.2121169279,36821749,123.021332860345,"Europe & Central Asia","Warsaw","21.02","52.26","High income","IBRD",13845,5265,1,5.265
"Poland","PL","POL",2023,"","2025-04-15",19900,22056.6661704127,36687353,110.466778966431,"Europe & Central Asia","Warsaw","21.02","52.26","High income","IBRD",14005,5895,1,5.895
"Poland","PL","POL",2021,"","2025-04-15",17470,18635.5104895754,36981559,110.874283021945,"Europe & Central Asia","Warsaw","21.02","52.26","High income","IBRD",13205,4265,1,4.265
"Portugal","PT","PRT",2018,"","2025-04-15",22050,23541.1401075289,10283822,86.7356954918399,"Europe & Central Asia","Lisbon","-9.13552","38.7072","High income","Not classified",12376,9674,1,9.674
"Portugal","PT","PRT",2020,"","2025-04-15",21830,22299.4044062173,10297081,76.5086407209215,"Europe & Central Asia","Lisbon","-9.13552","38.7072","High income","Not classified",12696,9134,1,9.134
"Puerto Rico","PR","PRI",2019,"","2025-04-15",22040,32916.866800639,3193694,107.571456836722,"Latin America & Caribbean","San Juan","-66","18.23","High income","Not classified",12536,9504,1,9.504
"Puerto Rico","PR","PRI",2020,"","2025-04-15",21200,31427.4291136799,3281557,103.509811317462,"Latin America & Caribbean","San Juan","-66","18.23","High income","Not classified",12696,8504,1,8.504
"Puerto Rico","PR","PRI",2021,"","2025-04-15",22580,32619.250416757,3262693,96.7441410324111,"Latin America & Caribbean","San Juan","-66","18.23","High income","Not classified",13205,9375,1,9.375
"Puerto Rico","PR","PRI",2018,"","2025-04-15",21010,31615.0667918433,3193354,106.001103428056,"Latin America & Caribbean","San Juan","-66","18.23","High income","Not classified",12376,8634,1,8.634
"Romania","RO","ROU",2020,"","2025-04-15",12740,13082.3006559554,19265250,77.923643460062,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",12696,44,1,0.044
"Romania","RO","ROU",2018,"","2025-04-15",11530,12502.2624061935,19473970,86.4911990211536,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",12376,-846,0,-0.846
"Romania","RO","ROU",2021,"","2025-04-15",14220,14986.7854904274,19122059,86.6133494279219,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",13205,1015,1,1.015
"Romania","RO","ROU",2022,"","2025-04-15",15440,15557.8826247584,19048502,93.6215624887545,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",13845,1595,1,1.595
"Romania","RO","ROU",2023,"","2025-04-15",16660,18404.2730871704,19059479,83.0900673956751,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",14005,2655,1,2.655
"Romania","RO","ROU",2019,"","2025-04-15",12700,12992.0326104674,19371648,84.3677121619338,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",12536,164,1,0.164
"Russian Federation","RU","RUS",2018,"","2025-04-15",10180,11211.8876953125,145398106,51.5809003703964,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",12376,-2196,0,-2.196
"Russian Federation","RU","RUS",2020,"","2025-04-15",10660,10108.3271484375,145245148,45.9669082029127,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",12696,-2036,0,-2.036
"Russian Federation","RU","RUS",2021,"","2025-04-15",11720,12521.5224609375,144746762,50.196441103259,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",13205,-1485,0,-1.485
